segment_id,date,dow,day_type,period,time_slot,LOS,n,s_node_id,e_node_id,length,street_id,max_velocity,street_level,street_name,street_type,long_snode,lat_snode,long_enode,lat_enode,hour,minute,year_month,is_holiday
47409,2021-03-17,2,weekday,period_4_00,8,F,14,4074720677,3088844992,70,304359231,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6608526,10.7736896,106.6614187,10.7739949,4,0,2021-03,False
47409,2021-03-17,2,weekday,period_4_30,9,F,1,4074720677,3088844992,70,304359231,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6608526,10.7736896,106.6614187,10.7739949,4,30,2021-03,False
47409,2021-04-07,2,weekday,period_3_00,6,F,16,4074720677,3088844992,70,304359231,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6608526,10.7736896,106.6614187,10.7739949,3,0,2021-04,False
47409,2021-04-07,2,weekday,period_3_30,7,A,1,4074720677,3088844992,70,304359231,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6608526,10.7736896,106.6614187,10.7739949,3,30,2021-04,False
47409,2021-04-14,2,weekday,period_1_00,2,F,15,4074720677,3088844992,70,304359231,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6608526,10.7736896,106.6614187,10.7739949,1,0,2021-04,False
47410,2021-03-17,2,weekday,period_4_30,9,F,7,3088844992,4074720677,70,304359231,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6614187,10.7739949,106.6608526,10.7736896,4,30,2021-03,False
47411,2021-03-09,1,weekday,period_6_00,12,F,1,3088844992,4074720686,7,304359231,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6614187,10.7739949,106.6614603,10.7739416,6,0,2021-03,False
47411,2021-03-09,1,weekday,period_6_30,13,F,3,3088844992,4074720686,7,304359231,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6614187,10.7739949,106.6614603,10.7739416,6,30,2021-03,False
47411,2021-03-17,2,weekday,period_2_00,4,F,1,3088844992,4074720686,7,304359231,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6614187,10.7739949,106.6614603,10.7739416,2,0,2021-03,False
47411,2021-03-17,2,weekday,period_4_00,8,F,1,3088844992,4074720686,7,304359231,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6614187,10.7739949,106.6614603,10.7739416,4,0,2021-03,False
47411,2021-03-17,2,weekday,period_4_30,9,F,6,3088844992,4074720686,7,304359231,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6614187,10.7739949,106.6614603,10.7739416,4,30,2021-03,False
47413,2021-03-09,1,weekday,period_6_30,13,F,1,4074720686,3088844993,16,304359231,40.0,4,Đường Lý Thường Kiệt,tertiary,106.6614603,10.7739416,106.6615589,10.773825,6,30,2021-03,False
47483,2021-03-09,1,weekday,period_10_00,20,C,1,366465110,366455881,103,305402843,40.0,4,Kha Vạn Cân,tertiary,106.7230401,10.8298828,106.7237512,10.8304925,10,0,2021-03,False
47483,2021-03-16,1,weekday,period_10_30,21,B,1,366465110,366455881,103,305402843,40.0,4,Kha Vạn Cân,tertiary,106.7230401,10.8298828,106.7237512,10.8304925,10,30,2021-03,False
47485,2021-03-09,1,weekday,period_10_00,20,A,1,366455881,2493362991,81,305402843,40.0,4,Kha Vạn Cân,tertiary,106.7237512,10.8304925,106.7243356,10.8309514,10,0,2021-03,False
47491,2021-04-14,2,weekday,period_0_30,1,A,1,366368866,2984626142,193,305402843,40.0,4,Kha Vạn Cân,tertiary,106.725621,10.8319797,106.7269674,10.8331081,0,30,2021-04,False
47493,2021-04-07,2,weekday,period_13_30,27,A,1,2984626142,366386881,11,305402843,40.0,4,Kha Vạn Cân,tertiary,106.7269674,10.8331081,106.7270467,10.8331745,13,30,2021-04,False
47505,2021-04-14,2,weekday,period_0_00,0,A,1,366431795,366393184,117,305402843,40.0,4,Kha Vạn Cân,tertiary,106.7305701,10.8360422,106.7313905,10.8367207,0,0,2021-04,False
47509,2021-03-09,1,weekday,period_10_00,20,F,1,4068001378,366464035,78,305402843,40.0,4,Kha Vạn Cân,tertiary,106.7320501,10.837263,106.7326352,10.8376731,10,0,2021-03,False
47516,2021-04-14,2,weekday,period_0_00,0,B,1,366415536,4068001380,47,305402846,40.0,4,Kha Vạn Cân,tertiary,106.7357847,10.8391409,106.7353648,10.839024,0,0,2021-04,False
47523,2021-03-09,1,weekday,period_10_00,20,B,1,366464035,366456937,11,305402847,40.0,4,Hiệp Bình,tertiary,106.7326352,10.8376731,106.7325841,10.8377644,10,0,2021-03,False
47523,2021-03-31,2,weekday,period_0_00,0,F,1,366464035,366456937,11,305402847,40.0,4,Hiệp Bình,tertiary,106.7326352,10.8376731,106.7325841,10.8377644,0,0,2021-03,False
47523,2021-04-07,2,weekday,period_13_30,27,D,1,366464035,366456937,11,305402847,40.0,4,Hiệp Bình,tertiary,106.7326352,10.8376731,106.7325841,10.8377644,13,30,2021-04,False
47592,2021-04-16,4,weekday,period_1_00,2,A,1,4066319862,4066319857,163,306073180,60.0,2,Cầu Sài Gòn 2,primary,106.7237287,10.7979552,106.7251924,10.7982459,1,0,2021-04,False
47606,2021-04-16,4,weekday,period_1_00,2,F,2,411926465,411926523,158,306641038,40.0,2,Hai Bà Trưng,primary,106.6948657,10.7855772,106.6959889,10.7846776,1,0,2021-04,False
47764,2021-03-23,1,weekday,period_9_30,19,A,1,3149104933,3149104932,28,309569638,40.0,4,Marie Curie,residential,106.8017773,10.8786289,106.8015171,10.8786688,9,30,2021-03,False
47765,2021-03-09,1,weekday,period_9_30,19,A,1,3149104932,3149104931,27,309569638,40.0,4,Marie Curie,residential,106.8015171,10.8786688,106.8012732,10.8787327,9,30,2021-03,False
47888,2021-03-23,1,weekday,period_10_00,20,C,2,4067973624,4448584537,2,311378702,40.0,2,Vòng xoay,primary,106.6940372,10.8207283,106.6940119,10.8207218,10,0,2021-03,False
47889,2021-03-16,1,weekday,period_10_30,21,F,1,4448584537,2493364037,5,311378702,40.0,2,Vòng xoay,primary,106.6940119,10.8207218,106.6939653,10.8207009,10,30,2021-03,False
47890,2021-03-09,1,weekday,period_10_00,20,A,1,2493364037,5719317997,3,311378702,40.0,2,Vòng xoay,primary,106.6939653,10.8207009,106.693944,10.8206835,10,0,2021-03,False
47896,2021-03-11,3,weekday,period_7_00,14,F,1,4067973620,3170153783,6,311378702,40.0,2,Vòng xoay,primary,106.6939284,10.8204701,106.6939703,10.8204321,7,0,2021-03,False
47897,2021-03-11,3,weekday,period_7_00,14,F,1,3170153783,4067973621,5,311378702,40.0,2,Vòng xoay,primary,106.6939703,10.8204321,106.6940096,10.8204055,7,0,2021-03,False
47899,2021-03-11,3,weekday,period_7_00,14,A,1,4067973622,4067973623,5,311378702,40.0,2,Vòng xoay,primary,106.694057,10.8203975,106.6941047,10.8204031,7,0,2021-03,False
47901,2021-03-09,1,weekday,period_10_00,20,F,1,2493366320,3170153791,5,311378702,40.0,2,Vòng xoay,primary,106.6941488,10.8204219,106.6941876,10.8204546,10,0,2021-03,False
47908,2021-03-23,1,weekday,period_10_00,20,F,1,3642386254,5738447125,37,311378706,40.0,4,Phan Văn Trị,tertiary,106.6939096,10.8209791,106.6937653,10.8212837,10,0,2021-03,False
47908,2021-03-31,2,weekday,period_0_00,0,C,1,3642386254,5738447125,37,311378706,40.0,4,Phan Văn Trị,tertiary,106.6939096,10.8209791,106.6937653,10.8212837,0,0,2021-03,False
47909,2021-03-16,1,weekday,period_10_30,21,F,2,5738447125,5738447126,29,311378706,40.0,4,Phan Văn Trị,tertiary,106.6937653,10.8212837,106.6936545,10.8215292,10,30,2021-03,False
47914,2021-04-21,2,weekday,period_22_00,44,A,1,2592845378,5963818570,545,311687973,120.0,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.8178476,10.7917928,106.8227663,10.7909258,22,0,2021-04,False
47918,2021-04-21,2,weekday,period_22_00,44,A,1,2592845384,3056721902,123,311688116,80.0,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.8439101,10.786507,106.8450235,10.786298,22,0,2021-04,False
47919,2021-04-21,2,weekday,period_22_00,44,A,1,3056721902,5963818575,124,311688117,60.0,1,Đường Cao tốc Tp. Hồ Chí Minh-Long Thành-Dầu Giây,motorway,106.8450235,10.786298,106.8461539,10.7861329,22,0,2021-04,False
49188,2021-04-05,0,weekday,period_13_00,26,F,2,5757841587,5757841588,261,319790115,40.0,2,Cầu vượt Lý Thái Tổ - Nguyễn Tri Phương,primary,106.667887,10.7681372,106.6699972,10.7692426,13,0,2021-04,False
49313,2021-04-21,2,weekday,period_22_00,44,A,1,4622816953,3275610378,37,320897721,60.0,3,Nhánh A2,motorway_link,106.7532978,10.7932441,106.7529597,10.793176,22,0,2021-04,False
49317,2021-04-21,2,weekday,period_22_00,44,F,1,3275610387,3275610361,24,320897721,60.0,3,Nhánh A2,motorway_link,106.7524529,10.7934214,106.7523333,10.7936116,22,0,2021-04,False
49318,2021-04-21,2,weekday,period_22_00,44,C,1,3275610361,5963104805,24,320897721,60.0,3,Nhánh A2,motorway_link,106.7523333,10.7936116,106.7522965,10.7938273,22,0,2021-04,False
49331,2021-04-16,4,weekday,period_11_00,22,A,1,1271148311,676116558,183,322191373,80.0,1,Xa Lộ Hà Nội,trunk,106.7365319,10.8005679,106.7381826,10.8008971,11,0,2021-04,False
49332,2021-04-16,4,weekday,period_11_00,22,A,1,676116558,2028465937,118,322191373,80.0,1,Xa Lộ Hà Nội,trunk,106.7381826,10.8008971,106.7392519,10.8010884,11,0,2021-04,False
49333,2021-04-16,4,weekday,period_11_00,22,A,1,2028465937,676116238,284,322191373,80.0,1,Xa Lộ Hà Nội,trunk,106.7392519,10.8010884,106.7418094,10.8015554,11,0,2021-04,False
49601,2021-04-21,2,weekday,period_22_00,44,E,1,4622816953,3037237804,51,323398643,60.0,1,Nhánh A1,motorway,106.7532978,10.7932441,106.7537417,10.7933956,22,0,2021-04,False
49603,2021-04-21,2,weekday,period_22_00,44,F,1,3275610374,4622816953,41,323398643,60.0,1,Nhánh A1,motorway,106.752966,10.7930579,106.7532978,10.7932441,22,0,2021-04,False
49693,2021-03-09,1,weekday,period_9_30,19,F,1,3117088457,1958801587,22,326770994,60.0,1,Quốc lộ 1,trunk,106.7887782,10.8671103,106.7889837,10.8670979,9,30,2021-03,False
49693,2021-03-23,1,weekday,period_10_00,20,F,2,3117088457,1958801587,22,326770994,60.0,1,Quốc lộ 1,trunk,106.7887782,10.8671103,106.7889837,10.8670979,10,0,2021-03,False
49693,2021-03-31,2,weekday,period_0_00,0,F,6,3117088457,1958801587,22,326770994,60.0,1,Quốc lộ 1,trunk,106.7887782,10.8671103,106.7889837,10.8670979,0,0,2021-03,False
49718,2021-04-14,2,weekday,period_0_00,0,A,1,5765346864,1958801612,21,326770995,60.0,1,Quốc lộ 1,trunk,106.7824124,10.867713,106.7822209,10.8677675,0,0,2021-04,False
49722,2021-03-31,2,weekday,period_0_00,0,C,1,5765346531,366376079,73,326770995,60.0,1,Quốc lộ 1,trunk,106.7807246,10.8682434,106.7800794,10.868445,0,0,2021-03,False
49722,2021-04-14,2,weekday,period_0_00,0,A,1,5765346531,366376079,73,326770995,60.0,1,Quốc lộ 1,trunk,106.7807246,10.8682434,106.7800794,10.868445,0,0,2021-04,False
49723,2021-04-14,2,weekday,period_0_00,0,C,1,366376079,5765347146,90,326770995,60.0,1,Quốc lộ 1,trunk,106.7800794,10.868445,106.7792899,10.8687058,0,0,2021-04,False
49724,2021-03-31,2,weekday,period_0_00,0,C,1,5765347146,5765347148,35,326770995,60.0,1,Quốc lộ 1,trunk,106.7792899,10.8687058,106.7789831,10.8688026,0,0,2021-03,False
49725,2021-03-31,2,weekday,period_0_00,0,C,1,5765347148,3164002584,24,326770995,60.0,1,Quốc lộ 1,trunk,106.7789831,10.8688026,106.7787662,10.8688711,0,0,2021-03,False
49725,2021-04-14,2,weekday,period_0_00,0,C,1,5765347148,3164002584,24,326770995,60.0,1,Quốc lộ 1,trunk,106.7789831,10.8688026,106.7787662,10.8688711,0,0,2021-04,False
49728,2021-03-31,2,weekday,period_0_00,0,C,1,5765347083,5772493229,20,326770995,60.0,1,Quốc lộ 1,trunk,106.777943,10.8691319,106.777765,10.8691883,0,0,2021-03,False
49733,2021-03-31,2,weekday,period_0_00,0,F,2,5772493221,366441302,14,326770995,60.0,1,Quốc lộ 1,trunk,106.7761428,10.8697023,106.7760159,10.8697425,0,0,2021-03,False
49733,2021-04-14,2,weekday,period_0_00,0,F,5,5772493221,366441302,14,326770995,60.0,1,Quốc lộ 1,trunk,106.7761428,10.8697023,106.7760159,10.8697425,0,0,2021-04,False
49734,2021-03-31,2,weekday,period_0_00,0,F,1,366441302,4068017994,21,326770995,60.0,1,Quốc lộ 1,trunk,106.7760159,10.8697425,106.7758283,10.8698023,0,0,2021-03,False
49734,2021-04-14,2,weekday,period_0_00,0,F,1,366441302,4068017994,21,326770995,60.0,1,Quốc lộ 1,trunk,106.7760159,10.8697425,106.7758283,10.8698023,0,0,2021-04,False
49738,2021-03-31,2,weekday,period_0_00,0,B,1,5767085845,5767087207,70,326770995,60.0,1,Quốc lộ 1,trunk,106.7740068,10.8704197,106.7733958,10.8706221,0,0,2021-03,False
49740,2021-03-31,2,weekday,period_0_00,0,B,2,5767087215,1958801630,19,326770995,60.0,1,Quốc lộ 1,trunk,106.7726416,10.8708605,106.772471,10.8709188,0,0,2021-03,False
49743,2021-03-31,2,weekday,period_0_00,0,A,1,1958801633,1958801634,124,326770995,60.0,1,Quốc lộ 1,trunk,106.7714915,10.8712329,106.7704109,10.8716001,0,0,2021-03,False
49746,2021-03-31,2,weekday,period_0_00,0,F,3,3117088485,5772493610,73,326770995,60.0,1,Quốc lộ 1,trunk,106.7699366,10.8717573,106.7692962,10.8719657,0,0,2021-03,False
49747,2021-03-31,2,weekday,period_0_00,0,F,8,5772493610,5767087054,18,326770995,60.0,1,Quốc lộ 1,trunk,106.7692962,10.8719657,106.7691334,10.8720187,0,0,2021-03,False
49748,2021-03-31,2,weekday,period_0_00,0,F,1,5767087054,366424947,9,326770995,60.0,1,Quốc lộ 1,trunk,106.7691334,10.8720187,106.7690513,10.8720435,0,0,2021-03,False
49750,2021-03-31,2,weekday,period_0_00,0,E,2,5767087104,4068017990,7,326770995,60.0,1,Quốc lộ 1,trunk,106.7683291,10.8722789,106.7682643,10.8723,0,0,2021-03,False
49757,2021-03-16,1,weekday,period_10_00,20,F,1,366385739,366410061,26,326771002,40.0,4,Dương Văn Cam,tertiary,106.7534794,10.8495638,106.7536678,10.8494184,10,0,2021-03,False
49757,2021-03-31,2,weekday,period_0_00,0,F,2,366385739,366410061,26,326771002,40.0,4,Dương Văn Cam,tertiary,106.7534794,10.8495638,106.7536678,10.8494184,0,0,2021-03,False
49761,2021-04-16,4,weekday,period_1_00,2,A,2,5773531527,701671563,7,326771003,50.0,2,Điện Biên Phủ,primary,106.7086723,10.8010758,106.7086061,10.8010507,1,0,2021-04,False
49763,2021-04-21,2,weekday,period_22_30,45,A,1,701671560,5773531522,35,326771003,50.0,2,Điện Biên Phủ,primary,106.7082373,10.8008957,106.7079533,10.8007463,22,30,2021-04,False
49766,2021-04-16,4,weekday,period_1_00,2,A,1,5773531510,5733266232,11,326771003,50.0,2,Điện Biên Phủ,primary,106.7073385,10.8003981,106.7072501,10.8003469,1,0,2021-04,False
49769,2021-04-21,2,weekday,period_22_30,45,A,1,1497313067,5733266237,17,326771003,50.0,2,Điện Biên Phủ,primary,106.706663,10.7999805,106.7065381,10.7998825,22,30,2021-04,False
49775,2021-04-21,2,weekday,period_22_30,45,A,1,701671556,5733266224,126,326771003,50.0,2,Điện Biên Phủ,primary,106.7056357,10.7991182,106.7048265,10.7983091,22,30,2021-04,False
49779,2021-04-21,2,weekday,period_22_30,45,A,1,5733266039,3068639714,37,326771003,50.0,2,Điện Biên Phủ,primary,106.7042125,10.7976743,106.7039738,10.7974265,22,30,2021-04,False
49781,2021-04-16,4,weekday,period_1_00,2,A,1,3162543049,5737980828,79,326771003,50.0,2,Điện Biên Phủ,primary,106.703643,10.7970671,106.7031573,10.7965394,1,0,2021-04,False
49790,2021-04-21,2,weekday,period_22_30,45,F,1,411918486,411925984,46,326771004,40.0,4,Nguyễn Bỉnh Khiêm,tertiary,106.701204,10.790779,106.7015127,10.7904945,22,30,2021-04,False
49792,2021-04-16,4,weekday,period_1_00,2,F,2,2230424925,411918486,35,326771004,40.0,4,Nguyễn Bỉnh Khiêm,tertiary,106.7009617,10.7909924,106.701204,10.790779,1,0,2021-04,False
49792,2021-04-21,2,weekday,period_22_30,45,F,6,2230424925,411918486,35,326771004,40.0,4,Nguyễn Bỉnh Khiêm,tertiary,106.7009617,10.7909924,106.701204,10.790779,22,30,2021-04,False
49794,2021-04-16,4,weekday,period_1_00,2,F,1,411925391,2230424925,7,326771004,40.0,4,Nguyễn Bỉnh Khiêm,tertiary,106.70091,10.791038,106.7009617,10.7909924,1,0,2021-04,False
49794,2021-04-21,2,weekday,period_22_30,45,F,2,411925391,2230424925,7,326771004,40.0,4,Nguyễn Bỉnh Khiêm,tertiary,106.70091,10.791038,106.7009617,10.7909924,22,30,2021-04,False
49796,2021-04-16,4,weekday,period_1_00,2,F,1,411918455,411925391,47,326771004,40.0,4,Nguyễn Bỉnh Khiêm,tertiary,106.7005966,10.7913288,106.70091,10.791038,1,0,2021-04,False
49796,2021-04-21,2,weekday,period_22_30,45,F,7,411918455,411925391,47,326771004,40.0,4,Nguyễn Bỉnh Khiêm,tertiary,106.7005966,10.7913288,106.70091,10.791038,22,30,2021-04,False
49798,2021-04-21,2,weekday,period_22_30,45,F,5,411926028,411918455,22,326771004,40.0,4,Nguyễn Bỉnh Khiêm,tertiary,106.7004476,10.791466,106.7005966,10.7913288,22,30,2021-04,False
49800,2021-04-16,4,weekday,period_1_00,2,F,3,411926496,5778360143,84,326771005,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.6918856,10.7803604,106.6913552,10.7798021,1,0,2021-04,False
49800,2021-04-16,4,weekday,period_1_30,3,E,1,411926496,5778360143,84,326771005,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.6918856,10.7803604,106.6913552,10.7798021,1,30,2021-04,False
49801,2021-04-16,4,weekday,period_1_30,3,A,1,5778360143,5778360141,9,326771005,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.6913552,10.7798021,106.6912971,10.7797409,1,30,2021-04,False
49803,2021-04-16,4,weekday,period_1_30,3,A,1,411925926,411925999,90,326771005,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.6907264,10.7791401,106.6901615,10.7785454,1,30,2021-04,False
49804,2021-04-16,4,weekday,period_1_30,3,C,1,411925999,2341633617,58,326771005,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.6901615,10.7785454,106.689796,10.7781607,1,30,2021-04,False
49807,2021-04-16,4,weekday,period_1_30,3,D,1,411926667,3167001369,125,326771005,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.6895626,10.777915,106.6887766,10.7770875,1,30,2021-04,False
49808,2021-04-16,4,weekday,period_1_30,3,F,2,3167001369,411926609,49,326771005,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.6887766,10.7770875,106.6884634,10.7767699,1,30,2021-04,False
49836,2021-04-05,0,weekday,period_11_00,22,B,1,1773240185,1773240208,36,326846278,40.0,4,Cầu Calmette,tertiary,106.7009892,10.7646966,106.700715,10.7645089,11,0,2021-04,False
49838,2021-04-05,0,weekday,period_11_00,22,A,1,5890133163,1996655464,18,326848001,40.0,3,Châu Văn Liêm,secondary,106.6581506,10.7543986,106.6582526,10.7542638,11,0,2021-04,False
49884,2021-03-19,4,weekday,period_9_30,19,F,2,366404094,3116339930,21,326848017,40.0,4,Nguyễn Trãi,tertiary,106.6614108,10.7530346,106.6616053,10.7530657,9,30,2021-03,False
50011,2021-04-16,4,weekday,period_1_30,3,F,3,411918637,5763263827,150,327048052,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.6880627,10.7763429,106.687129,10.7753503,1,30,2021-04,False
50012,2021-04-16,4,weekday,period_1_30,3,B,1,5763263827,411926563,45,327048052,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.687129,10.7753503,106.6868463,10.7750498,1,30,2021-04,False
50013,2021-04-05,0,weekday,period_11_00,22,A,1,411926563,2393614152,6,327048052,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.6868463,10.7750498,106.6867998,10.7750066,11,0,2021-04,False
50020,2021-03-15,0,weekday,period_10_30,21,F,1,2364089053,2364089048,9,327048058,40.0,2,Nguyễn Văn Cừ,primary,106.6851458,10.7564542,106.6851829,10.7563778,10,30,2021-03,False
50029,2021-04-05,0,weekday,period_13_00,26,A,1,4594916761,734894520,182,327090281,40.0,4,Cầu Nguyễn Văn Cừ,tertiary,106.6872227,10.7529382,106.6883922,10.7541132,13,0,2021-04,False
50174,2021-03-12,4,weekday,period_2_00,4,F,1,4453411212,366431350,6,327097634,40.0,2,Kinh Dương Vương,primary,106.6147991,10.7378075,106.6147625,10.7377595,2,0,2021-03,False
50185,2021-03-12,4,weekday,period_2_00,4,A,1,5797843782,366450190,18,327097634,40.0,2,Kinh Dương Vương,primary,106.6127956,10.7344601,106.6127177,10.7343122,2,0,2021-03,False
50188,2021-03-12,4,weekday,period_2_00,4,A,1,366375021,3164037419,108,327097634,40.0,2,Kinh Dương Vương,primary,106.6118683,10.7329307,106.6113729,10.7320853,2,0,2021-03,False
50189,2021-03-12,4,weekday,period_2_00,4,A,1,3164037419,5679833260,92,327097634,40.0,2,Kinh Dương Vương,primary,106.6113729,10.7320853,106.6109526,10.731368,2,0,2021-03,False
50195,2021-03-12,4,weekday,period_2_00,4,A,1,366419819,366427896,54,327097634,40.0,2,Kinh Dương Vương,primary,106.6101827,10.7302666,106.6097993,10.7299512,2,0,2021-03,False
50200,2021-03-12,4,weekday,period_2_00,4,A,1,5748257705,5748258043,48,327097634,40.0,2,Kinh Dương Vương,primary,106.6088222,10.7292945,106.6084581,10.7290497,2,0,2021-03,False
50203,2021-03-12,4,weekday,period_2_00,4,C,2,366416897,5737984610,99,327097634,40.0,2,Kinh Dương Vương,primary,106.6071858,10.7282004,106.6064392,10.7276957,2,0,2021-03,False
50204,2021-03-12,4,weekday,period_2_00,4,A,1,5737984610,5737984540,55,327097634,40.0,2,Kinh Dương Vương,primary,106.6064392,10.7276957,106.6060172,10.7274138,2,0,2021-03,False
50207,2021-03-12,4,weekday,period_2_00,4,A,1,5737984613,3164037417,15,327097634,40.0,2,Kinh Dương Vương,primary,106.6050893,10.7267939,106.6049709,10.7267148,2,0,2021-03,False
50382,2021-04-16,4,weekday,period_1_30,3,F,1,5758114507,5758114508,24,327181433,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.6795889,10.7673963,106.679434,10.7672363,1,30,2021-04,False
50383,2021-04-16,4,weekday,period_1_30,3,F,49,5758114508,5758114509,25,327181433,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.679434,10.7672363,106.6792723,10.7670756,1,30,2021-04,False
50384,2021-04-16,4,weekday,period_1_30,3,F,1,5758114509,3164261850,10,327181433,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.6792723,10.7670756,106.6792063,10.7670025,1,30,2021-04,False
50386,2021-04-16,4,weekday,period_1_30,3,F,2,5758114510,5758114511,9,327181433,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.679025,10.7668329,106.6789771,10.7667593,1,30,2021-04,False
50387,2021-04-16,4,weekday,period_1_30,3,F,1,5758114511,5758114512,12,327181433,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.6789771,10.7667593,106.6789115,10.766669,1,30,2021-04,False
50390,2021-04-16,4,weekday,period_1_30,3,C,1,4605752816,3164261851,11,327181434,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.6805503,10.7684273,106.6804787,10.7683472,1,30,2021-04,False
50393,2021-04-16,4,weekday,period_1_30,3,D,1,4605752800,5758114505,32,327181434,40.0,4,Nguyễn Ðình Chiểu,tertiary,106.6802493,10.768091,106.6800536,10.767872,1,30,2021-04,False
50728,2021-03-16,1,weekday,period_10_00,20,C,1,5762654859,366428705,19,328168531,40.0,2,Phạm Văn Đồng,primary,106.7648541,10.8728996,106.7649346,10.8730603,10,0,2021-03,False
50732,2021-03-09,1,weekday,period_9_30,19,F,1,4068009417,5762654860,11,328168531,40.0,2,Phạm Văn Đồng,primary,106.764768,10.8727252,106.7648031,10.872818,9,30,2021-03,False
50734,2021-03-23,1,weekday,period_10_00,20,B,1,4068009418,4068009417,23,328168531,40.0,2,Phạm Văn Đồng,primary,106.7646668,10.8725342,106.764768,10.8727252,10,0,2021-03,False
50736,2021-03-09,1,weekday,period_9_30,19,C,1,366401422,4068009418,28,328168531,40.0,2,Phạm Văn Đồng,primary,106.7645247,10.8723171,106.7646668,10.8725342,9,30,2021-03,False
50738,2021-03-11,3,weekday,period_7_30,15,B,1,3334343877,366401422,57,328168531,40.0,2,Phạm Văn Đồng,primary,106.7642252,10.8718906,106.7645247,10.8723171,7,30,2021-03,False
50738,2021-03-16,1,weekday,period_10_00,20,C,1,3334343877,366401422,57,328168531,40.0,2,Phạm Văn Đồng,primary,106.7642252,10.8718906,106.7645247,10.8723171,10,0,2021-03,False
50738,2021-03-16,1,weekday,period_6_00,12,A,1,3334343877,366401422,57,328168531,40.0,2,Phạm Văn Đồng,primary,106.7642252,10.8718906,106.7645247,10.8723171,6,0,2021-03,False
50738,2021-03-31,2,weekday,period_0_00,0,E,1,3334343877,366401422,57,328168531,40.0,2,Phạm Văn Đồng,primary,106.7642252,10.8718906,106.7645247,10.8723171,0,0,2021-03,False
50740,2021-03-11,3,weekday,period_7_30,15,A,1,3349900028,3349900025,15,328168532,60.0,2,Phạm Văn Đồng,primary,106.7635227,10.8709342,106.7634751,10.8708032,7,30,2021-03,False
50751,2021-03-11,3,weekday,period_7_30,15,A,1,3349900007,3349900005,14,328168532,60.0,2,Phạm Văn Đồng,primary,106.7633016,10.8691505,106.7632633,10.8690225,7,30,2021-03,False
50756,2021-03-23,1,weekday,period_10_00,20,B,1,3349899997,3349899993,62,328168532,60.0,2,Phạm Văn Đồng,primary,106.762655,10.8679426,106.7623693,10.8674606,10,0,2021-03,False
50756,2021-03-31,2,weekday,period_0_00,0,A,1,3349899997,3349899993,62,328168532,60.0,2,Phạm Văn Đồng,primary,106.762655,10.8679426,106.7623693,10.8674606,0,0,2021-03,False
50757,2021-03-16,1,weekday,period_10_00,20,C,1,3349899993,5767184419,28,328168532,60.0,2,Phạm Văn Đồng,primary,106.7623693,10.8674606,106.7622402,10.8672419,10,0,2021-03,False
51116,2021-04-22,3,weekday,period_4_00,8,C,1,411926547,4600196007,1,329878177,40.0,2,Hai Bà Trưng,primary,106.6996636,10.7814797,106.6996547,10.781491,4,0,2021-04,False
51119,2021-04-22,3,weekday,period_4_00,8,F,1,4650065739,4600196007,12,329878177,40.0,2,Hai Bà Trưng,primary,106.6995664,10.7815688,106.6996547,10.781491,4,0,2021-04,False
51129,2021-04-22,3,weekday,period_4_00,8,F,4,3474054214,4088783458,112,329878177,40.0,2,Hai Bà Trưng,primary,106.6972911,10.783556,106.6980592,10.7828778,4,0,2021-04,False
51131,2021-04-22,3,weekday,period_4_00,8,F,8,411926578,3474054214,46,329878177,40.0,2,Hai Bà Trưng,primary,106.6969738,10.7838362,106.6972911,10.783556,4,0,2021-04,False
51133,2021-04-22,3,weekday,period_4_30,9,F,2,3167001367,411926578,71,329878177,40.0,2,Hai Bà Trưng,primary,106.6964795,10.7842585,106.6969738,10.7838362,4,30,2021-04,False
